movieId,item_idx,title,genres
40,2155,"Cry, the Beloved Country (1995)",Drama
2439,2156,Affliction (1997),Drama
2434,2157,Down in the Delta (1998),Drama
2979,2158,Body Shots (1999),Drama
2995,2159,"House on Haunted Hill, The (1999)",Horror
43,2160,Restoration (1995),Drama
3124,2161,Agnes Browne (1999),Comedy|Drama
1187,2162,Passion Fish (1992),Drama
240,2163,Hideaway (1995),Thriller
8,2164,Tom and Huck (1995),Adventure|Children's
464,2165,Hard Target (1993),Action|Adventure|Crime|Thriller
1858,2166,Mr. Nice Guy (1997),Action|Comedy
2625,2167,Black Mask (Hak hap) (1996),Action
1004,2168,"Glimmer Man, The (1996)",Action|Thriller
692,2169,Solo (1996),Action|Sci-Fi|Thriller
704,2170,"Quest, The (1996)",Action|Adventure
990,2171,Maximum Risk (1996),Action|Adventure|Thriller
2170,2172,Wrongfully Accused (1998),Action|Comedy
2196,2173,Knock Off (1998),Action
2879,2174,Operation Condor (Feiying gaiwak) (1990),Action|Adventure|Comedy
2448,2175,Virus (1999),Horror|Sci-Fi
3444,2176,Bloodsport (1988),Action
3767,2177,Missing in Action 2, The Beginning (1985)
3768,2178,Braddock, Missing in Action III (1988)
2357,2179,Central Station (Central do Brasil) (1998),Drama
869,2180,Kansas City (1996),Crime
634,2181,Theodore Rex (1995),Comedy
3054,2182,Pokémon, The First Movie (1998)
502,2183,"Next Karate Kid, The (1994)",Action|Children's
2899,2184,Gulliver's Travels (1939),Adventure|Animation|Children's
801,2185,Harriet the Spy (1996),Children's|Comedy
362,2186,"Jungle Book, The (1994)",Adventure|Children's|Romance
577,2187,Andre (1994),Adventure|Children's
1551,2188,Buddy (1997),Adventure|Children's|Drama
709,2189,Oliver & Company (1988),Animation|Children's
711,2190,Flipper (1996),Adventure|Children's
885,2191,Bogus (1996),Children's|Drama|Fantasy
2092,2192,"Return of Jafar, The (1993)",Animation|Children's|Musical
3400,2193,We're Back! A Dinosaur's Story (1993),Animation|Children's
238,2194,Far From Home, The Adventures of Yellow Dog (1995)
1582,2195,Wild America (1997),Adventure|Children's
87,2196,Dunston Checks In (1996),Children's|Comedy
558,2197,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy
631,2198,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
1489,2199,Cats Don't Dance (1997),Animation|Children's|Musical
2354,2200,"Rugrats Movie, The (1998)",Animation|Children's|Comedy
181,2201,Mighty Morphin Power Rangers, The Movie (1995)
2559,2202,"King and I, The (1999)",Animation|Children's
146,2203,"Amazing Panda Adventure, The (1995)",Adventure|Children's
169,2204,Free Willy 2, The Adventure Home (1995)
1592,2205,Air Bud (1997),Children's|Comedy
700,2206,Angus (1995),Comedy
1460,2207,That Darn Cat! (1997),Children's|Comedy|Mystery
1495,2208,Turbo, A Power Rangers Movie (1997)
2036,2209,Blank Check (1994),Children's|Comedy
3710,2210,Action Jackson (1988),Action|Comedy
536,2211,"Simple Twist of Fate, A (1994)",Drama
3898,2212,Bait (2000),Action|Comedy
3946,2213,Get Carter (2000),Action|Drama|Thriller
3783,2214,Croupier (1998),Crime|Drama
1131,2215,Jean de Florette (1986),Drama
2771,2216,Brokedown Palace (1999),Drama
2971,2217,All That Jazz (1979),Musical
3606,2218,On the Town (1949),Musical
1024,2219,"Three Caballeros, The (1945)",Animation|Children's|Musical
568,2220,Bhaji on the Beach (1993),Comedy|Drama
1871,2221,"Friend of the Deceased, A (1997)",Comedy|Drama
84,2222,Last Summer in the Hamptons (1995),Comedy|Drama
156,2223,Blue in the Face (1995),Comedy
72,2224,Kicking and Screaming (1995),Comedy|Drama
298,2225,Pushing Hands (1992),Comedy
2499,2226,God Said 'Ha!' (1998),Comedy
3282,2227,Different for Girls (1996),Comedy
417,2228,Barcelona (1994),Comedy|Romance
2024,2229,"Rapture, The (1991)",Drama|Mystery
2873,2230,Lulu on the Bridge (1998),Drama|Mystery|Romance
69,2231,Friday (1995),Comedy
1260,2232,M (1931),Crime|Film-Noir|Thriller
1178,2233,Paths of Glory (1957),Drama|War
2924,2234,Drunken Master (Zui quan) (1979),Action|Comedy
3093,2235,McCabe & Mrs. Miller (1971),Drama|Western
2519,2236,House on Haunted Hill (1958),Horror
2861,2237,For Love of the Game (1999),Comedy|Drama
941,2238,"Mark of Zorro, The (1940)",Adventure
3859,2239,"Eyes of Tammy Faye, The (2000)",Documentary
3324,2240,Drowning Mona (2000),Comedy
3299,2241,Hanging Up (2000),Comedy|Drama
3825,2242,Coyote Ugly (2000),Drama
3914,2243,"Broken Hearts Club, The (2000)",Drama
754,2244,Gold Diggers, The Secret of Bear Mountain (1995)
3118,2245,Tumbleweeds (1999),Drama
583,2246,Dear Diary (Caro Diario) (1994),Comedy|Drama
826,2247,Diebinnen (1995),Drama
2157,2248,"Chambermaid on the Titanic, The (1998)",Romance
390,2249,Faster Pussycat! Kill! Kill! (1965),Action|Comedy|Drama
438,2250,"Cowboy Way, The (1994)",Action|Comedy
3384,2251,"Taking of Pelham One Two Three, The (1974)",Action
1112,2252,Palookaville (1996),Action|Drama
2347,2253,"Pope of Greenwich Village, The (1984)",Action
2927,2254,Brief Encounter (1946),Drama|Romance
477,2255,What's Love Got to Do with It? (1993),Drama
373,2256,Red Rock West (1992),Thriller
2190,2257,Why Do Fools Fall In Love? (1998),Drama
1437,2258,"Cement Garden, The (1993)",Drama
294,2259,"Perez Family, The (1995)",Comedy|Romance
3141,2260,"Two Jakes, The (1990)",Drama
993,2261,Infinity (1996),Drama
2880,2262,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy
2582,2263,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2060,2264,BASEketball (1998),Comedy
2279,2265,Urban Legend (1998),Horror|Thriller
12,2266,Dracula, Dead and Loving It (1995)
63,2267,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy
2073,2268,Fandango (1985),Comedy
1238,2269,Local Hero (1983),Comedy
3454,2270,Whatever It Takes (2000),Comedy|Romance
2978,2271,Three to Tango (1999),Comedy|Romance
2169,2272,Dead Man on Campus (1998),Comedy
3515,2273,Me Myself I (2000),Comedy
3225,2274,Down to You (2000),Comedy|Romance
3895,2275,"Watcher, The (2000)",Crime|Thriller
3824,2276,Autumn in New York (2000),Drama|Romance
2102,2277,Steamboat Willie (1940),Animation|Children's|Comedy|Musical
2876,2278,Thumbelina (1994),Animation|Children's
2048,2279,"Great Mouse Detective, The (1986)",Animation|Children's
3776,2280,Melody Time (1948),Animation|Children's|Musical
2566,2281,Doug's 1st Movie (1999),Animation|Children's
2084,2282,Newsies (1992),Children's|Musical
3453,2283,Here on Earth (2000),Drama|Romance
2714,2284,"Wood, The (1999)",Drama
1605,2285,Excess Baggage (1997),Adventure|Romance
1881,2286,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy
1595,2287,Free Willy 3, The Rescue (1997)
1750,2288,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi
810,2289,Kazaam (1996),Children's|Comedy|Fantasy
1599,2290,Steel (1997),Action
2476,2291,Heartbreak Ridge (1986),Action|War
204,2292,Under Siege 2, Dark Territory (1995)
667,2293,Bloodsport 2 (1995),Action
1681,2294,Mortal Kombat, Annihilation (1997)
2818,2295,Iron Eagle IV (1995),Action|War
3933,2296,"Killer Shrews, The (1959)",Horror|Sci-Fi
1349,2297,Nosferatu a Venezia (1986),Horror
3837,2298,Phantasm II (1988),Horror
1542,2299,Brassed Off (1996),Comedy|Drama|Romance
1507,2300,Paradise Road (1997),Drama|War
1596,2301,Career Girls (1997),Drama
936,2302,Ninotchka (1939),Comedy|Romance
2210,2303,Sabotage (1936),Thriller
944,2304,Lost Horizon (1937),Drama
1929,2305,Grand Hotel (1932),Drama
2904,2306,Rain (1932),Drama
2203,2307,Shadow of a Doubt (1943),Film-Noir|Thriller
2204,2308,Saboteur (1942),Thriller
2937,2309,"Palm Beach Story, The (1942)",Comedy
3870,2310,Our Town (1940),Drama
1940,2311,Gentleman's Agreement (1947),Drama
1936,2312,Mrs. Miniver (1942),Drama|War
3736,2313,"Big Carnival, The (1951)",Drama
1824,2314,Homegrown (1998),Comedy|Thriller
2938,2315,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama
3901,2316,Duets (2000),Comedy|Drama
2535,2317,Earthquake (1974),Action
71,2318,Fair Game (1995),Action
3936,2319,"Phantom of the Opera, The (1943)",Drama|Thriller
3872,2320,"Suddenly, Last Summer (1959)",Drama
1755,2321,Shooting Fish (1997),Romance
3357,2322,East-West (Est-ouest) (1999),Drama|Romance
3915,2323,Girlfight (2000),Drama
3177,2324,Next Friday (1999),Comedy
3580,2325,Up at the Villa (2000),Drama
3754,2326,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
851,2327,Basquiat (1996),Drama
3791,2328,Footloose (1984),Drama
2877,2329,Tommy (1975),Drama|Musical
2285,2330,If.... (1968),Drama
998,2331,Set It Off (1996),Action|Crime
1515,2332,Volcano (1997),Drama|Thriller
3029,2333,Nighthawks (1981),Action|Drama
1167,2334,Dear God (1996),Comedy
1661,2335,Switchback (1997),Thriller
1942,2336,All the King's Men (1949),Drama
2181,2337,Marnie (1964),Thriller
1925,2338,Wings (1927),Drama|Romance|War
3913,2339,Barenaked in America (1999),Documentary
3938,2340,"Slumber Party Massacre, The (1982)",Horror
3925,2341,Stranger Than Paradise (1984),Comedy
2098,2342,Son of Flubber (1963),Children's|Comedy
2280,2343,Clay Pigeons (1998),Crime
2231,2344,Rounders (1998),Crime|Drama
1860,2345,Character (Karakter) (1997),Drama
1325,2346,Amityville, A New Generation (1993)
2182,2347,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
3327,2348,Beyond the Mat (2000),Documentary
3883,2349,Catfish in Black Bean Sauce (2000),Comedy|Drama
2099,2350,Song of the South (1946),Adventure|Animation|Children's|Musical
1995,2351,Poltergeist II, The Other Side (1986)
3537,2352,Where the Money Is (2000),Comedy|Drama
3921,2353,Beach Party (1963),Comedy
3403,2354,Raise the Titanic (1980),Drama|Thriller
2104,2355,Tex (1982),Drama
3138,2356,Stealing Home (1988),Drama
3491,2357,My Chauffeur (1986),Comedy
2736,2358,Brighton Beach Memoirs (1986),Comedy
324,2359,"Sum of Us, The (1994)",Comedy
251,2360,"Hunted, The (1995)",Action
2645,2361,Dracula (1958),Horror
3013,2362,Bride of Re-Animator (1990),Comedy|Horror
1128,2363,"Fog, The (1980)",Horror
2634,2364,"Mummy, The (1959)",Horror
328,2365,Tales From the Crypt Presents, Demon Knight (1995)
332,2366,Village of the Damned (1995),Horror|Sci-Fi
407,2367,In the Mouth of Madness (1995),Horror|Thriller
2026,2368,Disturbing Behavior (1998),Horror|Thriller
2525,2369,Alligator (1980),Action|Horror|Sci-Fi
1999,2370,"Exorcist III, The (1990)",Horror
2451,2371,"Gate, The (1987)",Horror
2121,2372,Cujo (1983),Horror|Thriller
273,2373,Mary Shelley's Frankenstein (1994),Drama|Horror
1987,2374,Prom Night (1980),Horror
3840,2375,Pumpkinhead (1988),Horror
2327,2376,Tales from the Darkside, The Movie (1990)
1988,2377,Hello Mary Lou, Prom Night II (1987)
1329,2378,Blood For Dracula (Andy Warhol's Dracula) (1974),Horror
1992,2379,Child's Play 2 (1990),Horror
2652,2380,"Curse of Frankenstein, The (1957)",Horror
3843,2381,Sleepaway Camp (1983),Horror
1993,2382,Child's Play 3 (1992),Horror
1326,2383,Amityville II, The Possession (1982)
2113,2384,Graveyard Shift (1990),Horror|Thriller
606,2385,Candyman, Farewell to the Flesh (1995)
1996,2386,Poltergeist III (1988),Horror|Thriller
2368,2387,King Kong Lives (1986),Action|Adventure|Horror
2515,2388,Children of the Corn II, The Final Sacrifice (1993)
3941,2389,Sorority House Massacre (1986),Horror
3942,2390,Sorority House Massacre II (1990),Horror
1322,2391,Amityville 1992, It's About Time (1992)
2878,2392,Hell Night (1981),Horror
1328,2393,"Amityville Curse, The (1990)",Horror
2635,2394,"Mummy's Curse, The (1944)",Horror
3659,2395,Quatermass II (1957),Sci-Fi|Thriller
2665,2396,Earth Vs. the Flying Saucers (1956),Sci-Fi
3806,2397,MacKenna's Gold (1969),Western
892,2398,Twelfth Night (1996),Comedy|Drama|Romance
3538,2399,East is East (1999),Comedy
241,2400,Fluke (1995),Children's|Drama
742,2401,Thinner (1996),Horror|Thriller
3934,2402,Kronos (1957),Sci-Fi
3304,2403,Blue Collar (1978),Crime|Drama
2928,2404,"Razor's Edge, The (1984)",Drama
101,2405,Bottle Rocket (1996),Comedy
3001,2406,"Suburbans, The (1999)",Drama
2745,2407,"Mission, The (1986)",Drama
3389,2408,Let's Get Harry (1986),Action|Adventure
2741,2409,No Mercy (1986),Action|Thriller
1841,2410,"Gingerbread Man, The (1998)",Drama|Thriller
2267,2411,Mortal Thoughts (1991),Mystery|Thriller
3211,2412,"Cry in the Dark, A (1988)",Drama
3849,2413,"Spiral Staircase, The (1946)",Thriller
3792,2414,Duel in the Sun (1946),Western
458,2415,Geronimo, An American Legend (1993)
2381,2416,Police Academy 4, Citizens on Patrol (1987)
2260,2417,Wisdom (1986),Action|Crime
3465,2418,That's Life! (1986),Drama
1389,2419,Jaws 3-D (1983),Action|Horror
3766,2420,Missing in Action (1984),Action|War
2551,2421,Dead Ringers (1988),Drama|Thriller
2242,2422,"Grandview, U.S.A. (1984)",Drama
1807,2423,"Cool Dry Place, A (1998)",Drama
875,2424,Nothing to Lose (1994),Drama
603,2425,"Bye Bye, Love (1995)",Comedy
3014,2426,Bustin' Loose (1981),Comedy
20,2427,Money Train (1995),Action
2866,2428,"Buddy Holly Story, The (1978)",Drama
2518,2429,Night Shift (1982),Comedy
1355,2430,Nightwatch (1997),Horror|Thriller
3497,2431,Max Dugan Returns (1983),Comedy
2749,2432,"Morning After, The (1986)",Drama|Mystery
1890,2433,Little Boy Blue (1997),Drama
387,2434,"Low Down Dirty Shame, A (1994)",Action|Comedy
687,2435,Country Life (1994),Drama|Romance
544,2436,Striking Distance (1993),Action
2343,2437,"Naked Man, The (1998)",Drama
3125,2438,"End of the Affair, The (1999)",Drama
171,2439,Jeffrey (1995),Comedy
1879,2440,"Hanging Garden, The (1997)",Drama
1063,2441,Johns (1996),Drama
1415,2442,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
3150,2443,"War Zone, The (1999)",Drama
3822,2444,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
3795,2445,"Five Senses, The (1999)",Drama
3865,2446,"Original Kings of Comedy, The (2000)",Comedy|Documentary
715,2447,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
2284,2448,Bandit Queen (1994),Drama
2561,2449,True Crime (1999),Crime|Thriller
1889,2450,Insomnia (1997),Thriller
3857,2451,Bless the Child (2000),Thriller
2769,2452,"Yards, The (1999)",Crime|Mystery
3720,2453,Sunshine (1999),Drama
3756,2454,"Golden Bowl, The (2000)",Drama
3073,2455,"Sandpiper, The (1965)",Drama|Romance
3132,2456,Daddy Long Legs (1919),Comedy
3154,2457,Blood on the Sun (1945),Drama|War
3311,2458,"Man from Laramie, The (1955)",Western
1439,2459,Meet Wally Sparks (1997),Comedy
384,2460,Bad Company (1995),Action
1053,2461,Normal Life (1996),Crime|Drama
1404,2462,Night Falls on Manhattan (1997),Crime|Drama
1472,2463,City of Industry (1997),Crime|Thriller
1662,2464,Gang Related (1997),Crime
1647,2465,Playing God (1997),Crime|Thriller
1855,2466,Krippendorf's Tribe (1998),Comedy
2458,2467,Armed and Dangerous (1986),Comedy|Crime
2654,2468,"Wolf Man, The (1941)",Horror
1900,2469,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama
3746,2470,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
2697,2471,My Son the Fanatic (1998),Comedy|Drama|Romance
2696,2472,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy
211,2473,"Browning Version, The (1994)",Drama
97,2474,"Hate (Haine, La) (1995)",Drama
535,2475,Short Cuts (1993),Drama
2609,2476,"King of Masks, The (Bian Lian) (1996)",Drama
147,2477,"Basketball Diaries, The (1995)",Drama
781,2478,Stealing Beauty (1996),Drama
645,2479,Nelly & Monsieur Arnaud (1995),Drama
406,2480,Federal Hill (1994),Drama
665,2481,Underground (1995),War
2925,2482,"Conformist, The (Il Conformista) (1970)",Drama
574,2483,Spanking the Monkey (1994),Comedy|Drama
306,2484,Three Colors, Red (1994)
649,2485,Cold Fever (Á köldum klaka) (1994),Comedy|Drama
1354,2486,Breaking the Waves (1996),Drama
1543,2487,"Designated Mourner, The (1997)",Drama
627,2488,"Last Supper, The (1995)",Drama|Thriller
3416,2489,"Trial, The (Le Procès) (1963)",Drama
1859,2490,Taste of Cherry (1997),Drama
117,2491,"Young Poisoner's Handbook, The (1995)",Crime
3819,2492,Tampopo (1986),Comedy
668,2493,Pather Panchali (1955),Drama
2361,2494,Pink Flamingos (1972),Comedy
129,2495,Pie in the Sky (1995),Comedy|Romance
3064,2496,Poison Ivy, New Seduction (1997)
3579,2497,I Dreamed of Africa (2000),Drama
1670,2498,Welcome To Sarajevo (1997),Drama|War
512,2499,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi
548,2500,Terminal Velocity (1994),Action
3719,2501,Love's Labour's Lost (2000),Comedy|Romance
3884,2502,"Crew, The (2000)",Comedy
1780,2503,Ayn Rand, A Sense of Life (1997)
3813,2504,Interiors (1978),Drama
549,2505,Thirty-Two Short Films About Glenn Gould (1993),Documentary
3094,2506,Maurice (1987),Drama|Romance
1454,2507,SubUrbia (1997),Comedy
3392,2508,She-Devil (1989),Comedy
3395,2509,Nadine (1987),Comedy
793,2510,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
1111,2511,Microcosmos (Microcosmos, Le peuple de l'herbe) (1996)
1289,2512,Koyaanisqatsi (1983),Documentary|War
1856,2513,Kurt & Courtney (1998),Documentary|Musical
1932,2514,"Great Ziegfeld, The (1936)",Musical
2998,2515,Dreaming of Joseph Lees (1998),Romance
213,2516,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
2360,2517,"Celebration, The (Festen) (1998)",Drama
2495,2518,"Fantastic Planet, The (La Planète sauvage) (1973)",Animation|Sci-Fi
3679,2519,"Decline of Western Civilization, The (1981)",Documentary
206,2520,Unzipped (1995),Documentary
3539,2521,"Filth and the Fury, The (2000)",Documentary
3627,2522,Carnival of Souls (1962),Horror|Thriller
1941,2523,Hamlet (1948),Drama
3801,2524,Anatomy of a Murder (1959),Drama|Mystery
2570,2525,"Walk on the Moon, A (1999)",Drama|Romance
3834,2526,Bronco Billy (1980),Adventure|Drama|Romance
3135,2527,"Great Santini, The (1979)",Drama
3371,2528,Bound for Glory (1976),Drama
3855,2529,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
2801,2530,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2862,2531,Caligula (1980),Drama
3853,2532,"Tic Code, The (1998)",Drama
935,2533,"Band Wagon, The (1953)",Comedy|Musical
3292,2534,"Big Combo, The (1955)",Film-Noir
1194,2535,Up in Smoke (1978),Comedy
1667,2536,Mad City (1997),Action|Drama
760,2537,Stalingrad (1993),War
227,2538,Drop Zone (1994),Action
3432,2539,Death Wish 3 (1985),Action|Drama
3431,2540,Death Wish II (1982),Action|Drama
2626,2541,Edge of Seventeen (1998),Comedy|Drama|Romance
426,2542,Body Snatchers (1993),Horror|Sci-Fi|Thriller
338,2543,Virtuosity (1995),Sci-Fi|Thriller
1445,2544,McHale's Navy (1997),Comedy|War
3585,2545,"Great Locomotive Chase, The (1956)",Adventure|War
1008,2546,"Davy Crockett, King of the Wild Frontier (1955)",Western
2086,2547,One Magic Christmas (1985),Drama|Fantasy
2240,2548,My Bodyguard (1980),Drama
3214,2549,American Flyers (1985),Drama
3394,2550,Blind Date (1987),Comedy|Romance
3385,2551,Volunteers (1985),Comedy
3433,2552,Death Wish 4, The Crackdown (1987)
2494,2553,"Last Days, The (1998)",Documentary
808,2554,Alaska (1996),Adventure|Children's
408,2555,8 Seconds (1994),Drama
460,2556,Getting Even with Dad (1994),Comedy
870,2557,Gone Fishin' (1997),Comedy
3434,2558,Death Wish V, The Face of Death (1994)
3903,2559,Urbania (2000),Drama
3718,2560,American Pimp (1999),Documentary
308,2561,Three Colors, White (1994)
787,2562,"Gate of Heavenly Peace, The (1995)",Documentary
1516,2563,Children of the Revolution (1996),Comedy
2621,2564,Xiu Xiu, The Sent-Down Girl (Tian yu) (1998)
2812,2565,In Too Deep (1999),Action|Thriller
320,2566,Suture (1993),Film-Noir|Thriller
3055,2567,Felicia's Journey (1999),Thriller
2859,2568,Stop Making Sense (1984),Documentary
1202,2569,Withnail and I (1987),Comedy
3272,2570,Bad Lieutenant (1992),Crime|Drama
363,2571,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary
1910,2572,I Went Down (1997),Action|Comedy|Crime
1123,2573,"Perfect Candidate, A (1996)",Documentary
3906,2574,Under Suspicion (2000),Crime
3858,2575,Cecil B. Demented (2000),Comedy
2594,2576,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
3117,2577,Ride with the Devil (1999),Drama|Romance|War
391,2578,Jason's Lyric (1994),Crime|Drama
1055,2579,Shadow Conspiracy (1997),Thriller
2730,2580,Barry Lyndon (1975),Drama
3275,2581,"Boondock Saints, The (1999)",Action|Comedy
3625,2582,Better Living Through Circuitry (1999),Documentary
3192,2583,"Terrorist, The (Malli) (1998)",Drama
3077,2584,42 Up (1998),Documentary
759,2585,Maya Lin, A Strong Clear Vision (1994)
2482,2586,Still Crazy (1998),Comedy|Romance
68,2587,French Twist (Gazon maudit) (1995),Comedy|Romance
1502,2588,Kissed (1996),Romance
638,2589,Jack and Sarah (1995),Romance
179,2590,Mad Love (1995),Drama|Romance
1564,2591,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
1767,2592,Music From Another Room (1998),Drama|Romance
3302,2593,Beautiful People (1999),Comedy
3581,2594,Human Traffic (1999),Drama
3860,2595,"Opportunists, The (1999)",Crime
1539,2596,Twin Town (1997),Comedy|Crime
2962,2597,Fever Pitch (1997),Comedy|Romance
987,2598,Bliss (1997),Drama|Romance
1236,2599,Trust (1990),Comedy|Drama
1896,2600,Cousin Bette (1998),Comedy
1612,2601,"Kiss Me, Guido (1997)",Comedy
3749,2602,Time Regained (Le Temps Retrouvé) (1999),Drama
3823,2603,Wonderland (1999),Drama
3598,2604,Hamlet (2000),Drama
3950,2605,Tigerland (2000),Drama
325,2606,National Lampoon's Senior Trip (1995),Comedy
274,2607,Man of the House (1995),Comedy
1581,2608,Out to Sea (1997),Comedy
3470,2609,Dersu Uzala (1974),Adventure|Drama
3415,2610,"Mirror, The (Zerkalo) (1975)",Drama
271,2611,Losing Isaiah (1995),Drama
2905,2612,Sanjuro (1962),Action|Adventure
2977,2613,Crazy in Alabama (1999),Comedy|Drama
1273,2614,Down by Law (1986),Comedy|Drama
352,2615,Crooklyn (1994),Comedy
2295,2616,"Impostors, The (1998)",Comedy
564,2617,Chasers (1994),Comedy
3199,2618,Pal Joey (1957),Comedy|Musical|Romance
639,2619,Girl 6 (1996),Comedy
2255,2620,Young Doctors in Love (1982),Comedy
209,2621,White Man's Burden (1995),Drama
1998,2622,Exorcist II, The Heretic (1977)
1812,2623,Wide Awake (1998),Children's|Comedy|Drama
214,2624,Before the Rain (Pred dozhdot) (1994),Drama
1361,2625,Paradise Lost, The Child Murders at Robin Hood Hills (1996)
670,2626,"World of Apu, The (Apur Sansar) (1959)",Drama
2068,2627,Fanny and Alexander (1982),Drama
2330,2628,Hands on a Hard Body (1996),Documentary
602,2629,"Great Day in Harlem, A (1994)",Documentary
83,2630,Once Upon a Time... When We Were Colored (1995),Drama
523,2631,Ruby in Paradise (1993),Drama
2988,2632,Melvin and Howard (1980),Drama
2022,2633,"Last Temptation of Christ, The (1988)",Drama
1465,2634,Rosewood (1997),Drama
152,2635,"Addiction, The (1995)",Horror
1456,2636,"Pest, The (1997)",Comedy
1119,2637,Drunks (1997),Drama
1473,2638,Best Men (1997),Action|Comedy|Crime|Drama
3782,2639,Shaft's Big Score! (1972),Action|Crime
1866,2640,"Big Hit, The (1998)",Action|Comedy
1604,2641,Money Talks (1997),Action|Comedy
479,2642,Judgment Night (1993),Action
1744,2643,Firestorm (1998),Action|Adventure|Thriller
98,2644,Shopping (1994),Action|Thriller
1869,2645,Black Dog (1998),Action|Thriller
809,2646,Fled (1996),Action|Adventure
1497,2647,Double Team (1997),Action
2835,2648,Chill Factor (1999),Action|Thriller
1902,2649,Dream for an Insomniac (1996),Drama|Romance
2597,2650,Lost & Found (1999),Comedy|Romance
1475,2651,Kama Sutra, A Tale of Love (1996)
1771,2652,Night Flier (1997),Horror
2898,2653,"Dark Half, The (1993)",Horror|Mystery
2514,2654,Pet Sematary II (1992),Horror
2516,2655,Children of the Corn III (1994),Horror
3709,2656,Sleepwalkers (1992),Horror
2548,2657,Rage," Carrie 2, The (1999)"
2974,2658,Bats (1999),Horror|Thriller
2996,2659,Music of the Heart (1999),Drama
1255,2660,Bad Taste (1987),Comedy|Horror
2666,2661,It Conquered the World (1956),Sci-Fi
3592,2662,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
2656,2663,Tarantula (1955),Horror|Sci-Fi
3922,2664,Bikini Beach (1964),Comedy
2035,2665,Blackbeard's Ghost (1968),Children's|Comedy
3520,2666,How to Stuff a Wild Bikini (1965),Comedy
3924,2667,Pajama Party (1964),Comedy
3401,2668,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3262,2669,Twin Peaks, Fire Walk with Me (1992)
2513,2670,Pet Sematary (1989),Horror
831,2671,Stonewall (1995),Drama
1613,2672,Star Maps (1997),Drama
2504,2673,200 Cigarettes (1999),Comedy|Drama
984,2674,"Pompatus of Love, The (1996)",Comedy|Drama
3674,2675,For the Love of Benji (1977),Adventure|Children's
3673,2676,Benji the Hunted (1987),Adventure|Children's
201,2677,Three Wishes (1995),Drama
3475,2678,"Place in the Sun, A (1951)",Drama|Romance
255,2679,"Jerky Boys, The (1994)",Comedy
1928,2680,Cimarron (1931),Western
1930,2681,Cavalcade (1933),Drama
1933,2682,"Life of Émile Zola, The (1937)",Drama
1943,2683,"Greatest Show on Earth, The (1952)",Drama
876,2684,Police Story 4, Project S (Chao ji ji hua) (1993)
2372,2685,Fletch Lives (1989),Comedy
2587,2686,Life (1999),Comedy
3329,2687,"Year My Voice Broke, The (1987)",Drama
1728,2688,"Winter Guest, The (1997)",Drama
1169,2689,American Dream (1990),Documentary
1068,2690,Crossfire (1947),Crime|Film-Noir
2659,2691,It Came from Hollywood (1982),Comedy|Documentary
3680,2692,Decline of Western Civilization Part II," The Metal Years, The (1988)"
2824,2693,On the Ropes (1999),Documentary
3002,2694,My Best Fiend (Mein liebster Feind) (1999),Documentary
99,2695,Heidi Fleiss, Hollywood Madam (1995)
2689,2696,Get Bruce (1999),Documentary
3456,2697,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
3951,2698,Two Family House (2000),Drama
1413,2699,"Whole Wide World, The (1996)",Drama
2830,2700,Cabaret Balkan (Bure Baruta) (1998),Drama
183,2701,Mute Witness (1994),Thriller
2488,2702,Peeping Tom (1960),Drama|Horror|Thriller
3188,2703,"Life and Times of Hank Greenberg, The (1998)",Documentary
3885,2704,Love & Sex (2000),Comedy|Romance
1631,2705,"Assignment, The (1997)",Thriller
3379,2706,On the Beach (1959),Drama
1232,2707,Stalker (1979),Mystery|Sci-Fi
2180,2708,Torn Curtain (1966),Thriller
2630,2709,Besieged (L' Assedio) (1998),Drama
